ADO6620	אתה דוחה כמו קוף בחלוק מלתחה.
ADO1621	להרוג אותך יהיה רצח מהמוצדקים!
ADO2622	להרוג אותך יהיה רצח מהמוצדקים!
ADO3623	להרוג אותך יהיה רצח מהמוצדקים!
ADO4624	להרוג אותך יהיה רצח מהמוצדקים!
ADO5625	להרוג אותך יהיה רצח מהמוצדקים!
ADO6626	להרוג אותך יהיה רצח מהמוצדקים!
ADO1627	אתה חתיכת מפלצת מעוררת חלחלה!
ADO2628	אתה חתיכת מפלצת מעוררת חלחלה!
ADO3629	אתה חתיכת מפלצת מעוררת חלחלה!
ADO4630	אתה חתיכת מפלצת מעוררת חלחלה!
ADO5631	אתה חתיכת מפלצת מעוררת חלחלה!
ADO6632	אתה חתיכת מפלצת מעוררת חלחלה!
ADO1633	אשפד אותך כאחת הבהמות! 
ADO2634	אשפד אותך כאחת הבהמות! 
ADO3635	אשפד אותך כאחת הבהמות! 
ADO4636	אשפד אותך כאחת הבהמות! 
ADO5637	אשפד אותך כאחת הבהמות! 
ADO6638	אשפד אותך כאחת הבהמות! 
ADO1639	אז מה תעדיף - קבר או כד?
ADO2640	אז מה תעדיף - קבר או כד?
ADO3641	אז מה תעדיף - קבר או כד?
ADO4642	אז מה תעדיף - קבר או כד?
ADO5643	אז מה תעדיף - קבר או כד?
ADO6644	אז מה תעדיף - קבר או כד?
ADO1645	כשאביך ראה אותך לראשונה הוא נהיה שבר כלי.
ADO2646	כשאביך ראה אותך לראשונה הוא נהיה שבר כלי.
ADO3647	ארררר! כשאביך ראה אותך לראשונה הוא נהיה שבר כלי.
ADO4648	כשאביך ראה אותך לראשונה הוא נהיה שבר כלי.
ADO5649	כשאביך ראה אותך לראשונה הוא נהיה שבר כלי.
ADO6650	כשאביך ראה אותך לראשונה הוא נהיה שבר כלי.
ADO1651	אני אשאיר אותך הרוס כמו אחרי חורבן.
ADO2652	אני אשאיר אותך הרוס כמו אחרי חורבן.
ADO3653	אני אשאיר אותך הרוס כמו אחרי חורבן.
ADO4654	אני אשאיר אותך הרוס כמו אחרי חורבן.
ADO5655	אני אשאיר אותך הרוס כמו אחרי חורבן.
ADO6656	אני אשאיר אותך הרוס כמו אחרי חורבן.
ADO1657	מעולם לא ראיתי סיף כה מגושם.
ADO2658	מעולם לא ראיתי סיף כה מגושם.
ADO3659	מעולם לא ראיתי סיף כה מגושם.
ADO4660	מעולם לא ראיתי סיף כה מגושם.
ADO5661	מעולם לא ראיתי סיף כה מגושם.
ADO6662	מעולם לא ראיתי סיף כה מגושם.
ADO1663	אלוהים ישמור! אתה נראה כמו משהו גוסס שדמו אוזל!
ADO2664	אלוהים ישמור! אתה נראה כמו משהו גוסס שדמו אוזל!
ADO3665	אלוהים ישמור! אתה נראה כמו משהו גוסס שדמו אוזל!
ADO4666	אלוהים ישמור! אתה נראה כמו משהו גוסס שדמו אוזל!
ADO5667	אלוהים ישמור! אתה נראה כמו משהו גוסס שדמו אוזל!
ADO6668	אלוהים ישמור! אתה נראה כמו משהו גוסס שדמו אוזל!
ADO1669	אני אצוד אותך יומם וליל!
ADO2670	אני אצוד אותך יומם וליל!
ADO3671	אני אצוד אותך יומם וליל!
ADO4672	אני אצוד אותך יומם וליל!
ADO5673	אני אצוד אותך יומם וליל!
ADO6674	אני אצוד אותך יומם וליל!
ADO1675	לא אוכל לנוח עד שתוכחד!
ADO2676	לא אוכל לנוח עד שתוכחד!
ADO3677	לא אוכל לנוח עד שתוכחד!
ADO4678	לא אוכל לנוח עד שתוכחד!
ADO5679	לא אוכל לנוח עד שתוכחד!
ADO6680	לא אוכל לנוח עד שתוכחד!
ADO1681	הגנה! פגיעה!
ADO2682	הגנה! פגיעה!
ADO3683	הגנה! פגיעה!
ADO4684	הגנה! פגיעה!
ADO5685	הגנה! פגיעה!
ADO6686	הגנה! פגיעה!
ADO1687	בכל רחבי הקאריביים, חוגגים את מעשיי האדירים.
ADO2688	בכל רחבי הקאריביים, חוגגים את מעשיי האדירים.
ADO3689	בכל רחבי הקאריביים, חוגגים את מעשיי האדירים.
ADO4690	בכל רחבי הקאריביים, חוגגים את מעשיי האדירים.
ADO5691	בכל רחבי הקאריביים, חוגגים את מעשיי האדירים.
ADO6692	בכל רחבי הקאריביים, חוגגים את מעשיי האדירים.
ADO1693	להתמודד איתי פנים מול פנים בטח משאיר אותך מאובן!
ADO2694	להתמודד איתי פנים מול פנים בטח משאיר אותך מאובן!
ADO3695	להתמודד איתי פנים מול פנים בטח משאיר אותך מאובן!
ADO4696	להתמודד איתי פנים מול פנים בטח משאיר אותך מאובן!
ADO5697	להתמודד איתי פנים מול פנים בטח משאיר אותך מאובן!
ADO6698	להתמודד איתי פנים מול פנים בטח משאיר אותך מאובן!
ADO1699	לא תוכל להתמודד עם תשובותיי השנונות!
ADO2700	לא תוכל להתמודד עם תשובותיי השנונות!
ADO3701	לא תוכל להתמודד עם תשובותיי השנונות!
ADO4702	לא תוכל להתמודד עם תשובותיי השנונות!
ADO5703	לא תוכל להתמודד עם תשובותיי השנונות!
ADO6704	לא תוכל להתמודד עם תשובותיי השנונות!
ADRH705	תקפתי איים שלמים ולא השארתי אף לא אחד!
ADRH706	יש לך כריזמה של רכיכה.
ADRH707	כשאסיים איתך יישארו ממך רק חיידקים!
ADRH708	המראה שלך יגרום לחזירים בחילה.
ADRH709	אתה נראה כמו הדג המכוער ביותר עלי אדמות.
ADRH710	אתן לך לבחור. אפשר שאוציא את קרביך או שראשך יקופד!
ADRH711	אתה בושה למין שלך, אתה כל כך גועלי!
ADRH712	אני מנסה להבין איזו מתכונותיי גורמת לך לקפוא כמאובן.
ADRH713	אני לא הפסדתי אף פעם!
ADRH714	דבר בעולם הזה אותך לא ישמור, מזלך לא יתמזל!
ADRH715	אתה תגלה שעל טרפי אני משתולל!
ADRH716	צחנתך תגרום אפילו למנקה שירותים להיות מפוחד!
ADRH717	אמאש'ך חובשת פאה!
ADRH718	את יכולות הסיף שלי כולם מוקירים.
ADRH719	מעולם לא התייצבתי מול מישהו כה פחדן!
ADRH720	שום דבר לא ימנע ממני לכסח אותך בכל העונות!
ADO1721	את יכולות הסיף שלי כולם מוקירים.
ADO2722	את יכולות הסיף שלי כולם מוקירים.
ADO3723	את יכולות הסיף שלי כולם מוקירים.
ADO4724	את יכולות הסיף שלי כולם מוקירים.
ADO5725	את יכולות הסיף שלי כולם מוקירים.
ADO6726	את יכולות הסיף שלי כולם מוקירים.
ADO1727	חה! זה הדבר הכי טוב שיכולת להמציא?
ADO2728	חה! זה הדבר הכי טוב שיכולת להמציא?
ADO3729	חה! זה הדבר הכי טוב שיכולת להמציא?
ADO4730	חה! זה הדבר הכי טוב שיכולת להמציא?
ADO5731	חה! זה הדבר הכי טוב שיכולת להמציא?
ADO6732	חה! זה הדבר הכי טוב שיכולת להמציא?
ADO1733	זה העלבון הגרוע ביותר ששמעתי אי פעם!
ADO2734	זה העלבון הגרוע ביותר ששמעתי אי פעם!
ADO3735	זה העלבון הגרוע ביותר ששמעתי אי פעם!
ADO4736	זה העלבון הגרוע ביותר ששמעתי אי פעם!
ADO5737	זה העלבון הגרוע ביותר ששמעתי אי פעם!
ADO6738	זה העלבון הגרוע ביותר ששמעתי אי פעם!
ADO1739	זה מעליב שאתה אפילו מנסה להשתמש בעלבון הזה עליי!
ADO2740	זה מעליב שאתה אפילו מנסה להשתמש בעלבון הזה עליי!
ADO3741	זה מעליב שאתה אפילו מנסה להשתמש בעלבון הזה עליי!
ADO4742	זה מעליב שאתה אפילו מנסה להשתמש בעלבון הזה עליי!
ADO5743	זה מעליב שאתה אפילו מנסה להשתמש בעלבון הזה עליי!
ADO6744	זה מעליב שאתה אפילו מנסה להשתמש בעלבון הזה עליי!
ADO1745	לא הוגן!
ADO1746	אתה משתמש בעלבונות של קפטן רוטינגהאם!
ADO2747	לא הוגן!
ADO2748	אתה משתמש בעלבונות של קפטן רוטינגהאם!
ADO3749	לא הוגן!
ADO3750	אתה משתמש בעלבונות של קפטן רוטינגהאם!
ADO4751	לא הוגן!
ADO4752	אתה משתמש בעלבונות של קפטן רוטינגהאם!
ADO5753	לא הוגן!
ADO5754	אתה משתמש בעלבונות של קפטן רוטינגהאם!
ADO6755	לא הוגן!
ADO6756	אתה משתמש בעלבונות של קפטן רוטינגהאם!
ADO1757	עם הבל פיך, אני בטוח שכולם נחנקו מייד.
ADO2758	עם הבל פיך, אני בטוח שכולם נחנקו מייד.
ADO3759	עם הבל פיך, אני בטוח שכולם נחנקו מייד.
ADO4760	עם הבל פיך, אני בטוח שכולם נחנקו מייד.
ADO5761	עם הבל פיך, אני בטוח שכולם נחנקו מייד.
ADO6762	עם הבל פיך, אני בטוח שכולם נחנקו מייד.
ADO1763	אני עד כדי כך דומה לארוסתך?
ADO2764	אני עד כדי כך דומה לארוסתך?
ADO3765	אני עד כדי כך דומה לארוסתך?
ADO4766	אני עד כדי כך דומה לארוסתך?
ADO5767	אני עד כדי כך דומה לארוסתך?
ADO6768	אני עד כדי כך דומה לארוסתך?
ADO1769	אז אותך אהרוג עם קוטל חרקים.
ADO2770	אז אותך אהרוג עם קוטל חרקים.
ADO3771	אז אותך אהרוג עם קוטל חרקים.
ADO4772	אז אותך אהרוג עם קוטל חרקים.
ADO5773	אז אותך אהרוג עם קוטל חרקים.
ADO6774	אז אותך אהרוג עם קוטל חרקים.
ADO1775	יחסית לדייטים שהיו לך אני מציאה מעולה.
ADO2776	יחסית לדייטים שהיו לך אני מציאה מעולה.
ADO3777	יחסית לדייטים שהיו לך אני מציאה מעולה.
ADO4778	יחסית לדייטים שהיו לך אני מציאה מעולה.
ADO5779	יחסית לדייטים שהיו לך אני מציאה מעולה.
ADO6780	יחסית לדייטים שהיו לך אני מציאה מעולה.
ADO1781	כשאסיים איתך אתה תהיה פילה חסר עצמות.
ADO2782	כשאסיים איתך אתה תהיה פילה חסר עצמות.
ADO3783	כשאסיים איתך אתה תהיה פילה חסר עצמות.
ADO4784	כשאסיים איתך אתה תהיה פילה חסר עצמות.
ADO5785	כשאסיים איתך אתה תהיה פילה חסר עצמות.
ADO6786	כשאסיים איתך אתה תהיה פילה חסר עצמות.
ADO1787	כשאתה בסביבה, עדיף שיהיה לי חיסון ביד.
ADO2788	כשאתה בסביבה, עדיף שיהיה לי חיסון ביד.
ADO3789	כשאתה בסביבה, עדיף שיהיה לי חיסון ביד.
ADO4790	כשאתה בסביבה, עדיף שיהיה לי חיסון ביד.
ADO5791	כשאתה בסביבה, עדיף שיהיה לי חיסון ביד.
ADO6792	כשאתה בסביבה, עדיף שיהיה לי חיסון ביד.
ADO1793	לפחות אפשר לזהות את אבא שלי.
ADO2794	לפחות אפשר לזהות את אבא שלי.
ADO3795	לפחות אפשר לזהות את אבא שלי.
ADO4796	לפחות אפשר לזהות את אבא שלי.
ADO5797	לפחות אפשר לזהות את אבא שלי.
ADO6798	לפחות אפשר לזהות את אבא שלי.
ADO1799	ריח הגוף שלך לבדו גורם לי להרגיש מחורבן ומעוצבן.
ADO2800	ריח הגוף שלך לבדו גורם לי להרגיש מחורבן ומעוצבן.
ADO3801	ריח הגוף שלך לבדו גורם לי להרגיש מחורבן ומעוצבן.
ADO4802	ריח הגוף שלך לבדו גורם לי להרגיש מחורבן ומעוצבן.
ADO5803	ריח הגוף שלך לבדו גורם לי להרגיש מחורבן ומעוצבן.
ADO6804	ריח הגוף שלך לבדו גורם לי להרגיש מחורבן ומעוצבן.
ADO1805	כי אתה תמיד בורח משם.
ADO2806	כי אתה תמיד בורח משם.
ADO3807	כי אתה תמיד בורח משם.
ADO4808	כי אתה תמיד בורח משם.
ADO5809	כי אתה תמיד בורח משם.
ADO6810	כי אתה תמיד בורח משם.
ADO1811	הדרך היחידה לשמור אותך היא בתוך נוזל.
ADO2812	הדרך היחידה לשמור אותך היא בתוך נוזל.
ADO3813	הדרך היחידה לשמור אותך היא בתוך נוזל.
ADO4814	הדרך היחידה לשמור אותך היא בתוך נוזל.
ADO5815	הדרך היחידה לשמור אותך היא בתוך נוזל.
ADO6816	הדרך היחידה לשמור אותך היא בתוך נוזל.
ADO1817	אז תהיה כלב טוב. שב! התגלגל!
ADO2818	אז תהיה כלב טוב. שב! התגלגל!
ADO3819	אז תהיה כלב טוב. שב! התגלגל!
ADO4820	אז תהיה כלב טוב. שב! התגלגל!
ADO5821	אז תהיה כלב טוב. שב! התגלגל!
ADO6822	אז תהיה כלב טוב. שב! התגלגל!
ADO1823	אז אולי כדאי שתעבור לקפה נטול קפאין מיוחד.
ADO2824	אז אולי כדאי שתעבור לקפה נטול קפאין מיוחד.
ADO3825	אז אולי כדאי שתעבור לקפה נטול קפאין מיוחד.
ADO4826	אז אולי כדאי שתעבור לקפה נטול קפאין מיוחד.
ADO5827	אז אולי כדאי שתעבור לקפה נטול קפאין מיוחד.
ADO6828	אז אולי כדאי שתעבור לקפה נטול קפאין מיוחד.
ADO1829	אוי! זה כל כך קלישאה!
ADO2830	אוי! זה כל כך קלישאה!
ADO3831	אוי! זה כל כך קלישאה!
ADO4832	אוי! זה כל כך קלישאה!
ADO5833	אוי! זה כל כך קלישאה!
ADO6834	אוי! זה כל כך קלישאה!
ADO1835	חבל רק שהכול המצאות ושקרים.
ADO2836	חבל רק שהכול המצאות ושקרים.
ADO3837	חבל רק שהכול המצאות ושקרים.
ADO4838	חבל רק שהכול המצאות ושקרים.
